hr6863   18 21 23.11  -18 51 36.1  2000.0  __________   5.750  F8I       
hr6864   18 22 00.21  -28 25 48.0  2000.0  __________   6.160  A3III     
hr6865   18 15 17.03  +68 45 20.4  2000.0  _37____Dra   5.950  K1        
hr6866   18 20 52.10  +3 22 38.1  2000.0  _74____Oph   4.860  G8III     
hr6867   18 19 52.10  +29 39 58.0  2000.0  __________   5.990  K4        
hr6868   18 20 17.91  +21 57 40.4  2000.0  106____Her   4.950  M1III     
hr6869   18 21 18.23  -2 54 03.0  2000.0  _58Eta_Ser   3.260  K0III-IV  
hr6870   18 22 53.10  -36 40 10.2  2000.0  __________   5.340  Ap        
hr6871   18 25 31.49  -63 01 18.0  2000.0  __________   6.140  A3V       
hr6872   18 19 51.69  +36 03 52.4  2000.0  __1Kap_Lyr   4.330  K2IIIabCN0
hr6873   18 21 28.51  +5 26 09.0  2000.0  __________   6.130  B3Ve      
hr6874   18 23 28.91  -36 14 18.1  2000.0  __________   5.550  K0III     
hr6875   18 24 18.20  -44 06 37.2  2000.0  __________   5.250  B2.5Vn    
hr6876   18 20 57.11  +29 51 32.6  2000.0  108____Her   5.630  A5m       
hr6877   18 21 01.00  +28 52 12.5  2000.0  107____Her   5.120  A7V       
hr6878   18 23 02.22  -10 13 07.1  2000.0  __________   6.330  B9.5V     
hr6879   18 24 10.27  -34 23 06.2  2000.0  _20Eps_Sgr   1.850  B9.5III   
hr6880   18 19 56.06  +51 20 51.5  2000.0  __________   6.300  K1        
hr6881   18 23 12.20  -12 00 53.1  2000.0  __________   5.730  B8IV-Ve   
hr6882   18 22 08.71  +23 17 07.8  2000.0  __________   5.410  M0IIIab   
hr6883   18 22 35.31  +12 01 43.9  2000.0  __________   5.890  A2V       
hr6884   18 23 39.53  -8 56 02.5  2000.0  ___Zet_Sct   4.680  G9-IIIbFe-
hr6885   18 22 49.05  +17 49 36.2  2000.0  __________   5.250  K3III     
hr6886   18 21 07.09  +49 43 32.3  2000.0  __________   6.400  K1III     
hr6887   18 23 02.89  +16 41 16.8  2000.0  __________   6.220  K0        
hr6888   18 25 01.40  -30 45 24.7  2000.0  _18____Sgr   5.600  K0III-IV  
hr6889   18 25 21.67  -35 59 29.9  2000.0  __________   6.150  K0III     
hr6890   18 24 03.48  -3 35 00.6  2000.0  __________   6.380  F6III-IV  
hr6891   18 21 32.68  +49 07 18.5  2000.0  __________   5.050  M2IIIab   
hr6892   18 24 42.19  -7 04 31.0  2000.0  __________   6.310  K0        
hr6893   18 25 54.60  -33 56 42.9  2000.0  __________   6.300  B5IV      
hr6894   18 26 53.89  -48 07 01.4  2000.0  __________   5.460  K0-1III+F-
hr6895   18 23 42.04  +21 46 08.6  2000.0  109____Her   3.840  K2.5IIIab 
hr6896   18 25 21.00  -20 32 30.3  2000.0  _21____Sgr   4.810  K2II      
hr6897   18 26 58.38  -45 58 06.5  2000.0  ___Alp_Tel   3.510  B3IV      
hr6898   18 24 56.99  -1 34 46.1  2000.0  __________   6.150  F6III+A9II
hr6899   18 32 55.30  -73 57 56.9  2000.0  __________   5.890  K0III     
hr6900   18 25 08.80  +5 05 05.1  2000.0  __________   6.740  B9V       
hr6901   18 23 57.42  +38 44 21.1  2000.0  __________   6.360  K4III     
hr6902   18 25 38.80  +8 01 54.9  2000.0  __________   5.650  G8III-IV+A
hr6903   18 24 13.78  +39 30 26.0  2000.0  __2Mu__Lyr   5.120  A3IVn     
hr6904   18 24 58.50  +27 23 43.1  2000.0  __________   6.270  A0V+A4V   
hr6905   18 28 50.05  -49 04 17.4  2000.0  ___Zet_Tel   4.130  G8-K0III  
hr6906   18 25 55.41  +14 57 59.9  2000.0  __________   6.370  B9V       
hr6907   18 27 49.50  -29 48 58.7  2000.0  __________   5.920  F9V       
hr6908   18 29 56.76  -57 31 23.2  2000.0  __________   5.760  K0III     
hr6909   18 27 43.80  -26 38 05.3  2000.0  __________   6.310  A8V+F2V   
hr6910   18 28 27.10  -38 59 44.4  2000.0  __________   5.640  A2mA2-F0  
hr6911   18 23 47.81  +53 18 02.8  2000.0  __________   6.320  A3m       
hr6912   18 42 14.10  -81 48 28.1  2000.0  __________   6.270  B8V       
hr6913   18 27 58.17  -25 25 19.9  2000.0  _22Lam_Sgr   2.810  K1+IIIb   
hr6914   18 28 06.20  -26 45 26.4  2000.0  __________   6.270  A3/4V     
hr6915   18 29 12.90  -43 50 44.7  2000.0  __________   6.360  G8III     
hr6916   18 31 22.40  -62 16 42.4  2000.0  ___Nu__Pav   4.640  B7-8III   
hr6917   18 25 58.82  +29 49 43.8  2000.0  __________   5.830  A2IV      
hr6918   18 27 12.49  +0 11 46.0  2000.0  _59____Ser   5.210  G0III+A6V 
hr6919   18 27 56.50  -17 47 59.9  2000.0  __________   6.200  B8V       
hr6920   18 20 45.49  +71 20 16.4  2000.0  _43Phi_Dra   4.220  A0pSi:    
hr6921   18 29 16.80  -38 51 04.1  2000.0  __________   6.630  B8        
hr6922   18 29 55.81  -47 13 13.0  2000.0  __________   5.700  K2III     
hr6923   18 23 54.45  +58 48 02.6  2000.0  _39____Dra   4.980  A1V       
hr6924   18 26 40.90  +26 26 58.0  2000.0  __________   6.530  B3V       
hr6925   18 27 50.30  +3 44 55.0  2000.0  __________   6.070  K3III     
hr6926   18 28 57.40  -26 34 53.9  2000.0  __________   6.500  A3III     
hr6927   18 21 04.59  +72 43 54.5  2000.0  _44Chi_Dra   3.570  F7V       
hr6928   18 27 58.80  +6 11 38.8  2000.0  __________   5.730  B8III-IV  
hr6929   18 29 22.00  -25 15 23.0  2000.0  __________   6.590  B2IVpe    
hr6930   18 29 11.90  -14 33 57.0  2000.0  ___Gam_Sct   4.700  A3Vn      
hr6931   18 31 03.00  -41 54 49.2  2000.0  __________   6.040  A3V       
hr6932   18 29 46.81  -14 34 53.8  2000.0  __________   5.960  B9pSiCr   
hr6933   18 30 11.93  -18 43 44.9  2000.0  __________   5.660  K0        
hr6934   18 31 45.39  -45 54 54.3  2000.0  ___Del1Tel   4.960  B6IV      
hr6935   18 29 41.02  -1 59 07.3  2000.0  _60____Ser   5.390  K0III     
hr6936   18 31 04.80  -32 59 21.4  2000.0  __________   5.340  A3m       
hr6937   18 31 56.20  -43 30 28.2  2000.0  __________   5.720  K2III     
hr6938   18 32 02.00  -45 45 26.1  2000.0  ___Del2Tel   5.070  B3III     
hr6939   18 33 29.53  -58 42 34.2  2000.0  __________   6.440  G5IV      
hr6940   18 30 14.30  -5 43 27.2  2000.0  __________   6.280  G8II-III  
hr6941   18 30 05.10  +4 03 54.9  2000.0  __________   6.690  B2V       
hr6942   18 32 21.43  -39 42 14.4  2000.0  __________   5.160  A3Vn      
hr6943   18 29 35.70  +23 51 57.9  2000.0  __________   5.900  B6IV      
hr6944   18 31 26.30  -18 24 10.2  2000.0  __________   5.140  A0Vp      
hr6945   18 25 59.27  +65 33 48.8  2000.0  _42____Dra   4.820  K1.5IIIFe-
hr6946   18 31 25.70  -10 47 45.1  2000.0  __________   5.720  B2V       
hr6947   18 31 53.29  -19 07 30.0  2000.0  __________   6.680  G1.5Ib    
hr6948   18 33 00.97  -39 53 32.9  2000.0  __________   6.220  F5IV      
hr6949   18 27 42.37  +59 32 57.4  2000.0  __________   6.430  K0IV      
hr6950   18 30 41.61  +20 48 52.4  2000.0  __________   6.500  G8IV      
hr6951   18 33 30.23  -42 18 45.2  2000.0  ___The_CrA   4.640  G8III     
hr6952   18 33 23.32  -38 43 13.3  2000.0  ___Kap1CrA   6.320  A0III     
hr6953   18 33 23.10  -38 43 34.3  2000.0  ___Kap2CrA   5.650  B9V       
hr6954   18 34 31.19  -52 53 31.5  2000.0  __________   6.220  K2III     
hr6955   18 31 04.38  +16 55 42.8  2000.0  __________   5.770  A2V       
hr6956   18 32 20.81  -14 38 39.2  2000.0  __________   6.370  A4V       
hr6957   18 31 57.01  -1 00 11.1  2000.0  _61____Ser   5.940  A4III     
hr6958   18 32 07.02  +3 39 35.2  2000.0  __________   6.430  A0pSiCr   
hr6959   18 32 43.30  -14 51 56.0  2000.0  __________   5.500  K3Ib-IICN1
hr6960   18 33 57.80  -33 01 00.1  2000.0  __________   5.280  B2IV-V    
hr6961   18 33 53.50  -24 01 57.1  2000.0  _24____Sgr   5.490  K4Ib      
hr6962   18 33 39.02  -14 51 13.1  2000.0  __________   5.760  A2V       
hr6963   18 33 22.91  -5 54 41.2  2000.0  __________   6.360  A0Vn      
hr6964   18 51 57.85  -83 18 59.2  2000.0  __________   7.160  K1IIICNII:
hr6965   18 34 32.80  -24 13 21.0  2000.0  _25____Sgr   6.510  F3II-III  
hr6966   18 32 46.21  +23 37 01.2  2000.0  __________   5.840  K5        
hr6967   18 33 23.30  +8 16 06.0  2000.0  __________   6.420  B8IIIpSiSr
hr6968   18 32 49.91  +30 33 15.1  2000.0  __________   5.480  B8IV      
hr6969   18 35 21.32  -20 50 27.1  2000.0  __________   6.480  F0IV      
hr6970   18 35 02.43  -10 58 38.0  2000.0  __________   5.140  G8III     
hr6971   18 33 23.11  +30 53 33.1  2000.0  __________   6.590  B4Ve      
hr6972   18 35 59.71  -29 41 57.1  2000.0  __________   6.370  K1III     
hr6973   18 35 12.39  -8 14 42.1  2000.0  ___Alp_Sct   3.850  K3-III-III
hr6974   18 32 11.40  +52 06 56.1  2000.0  __________   6.560  B9.5V     
hr6975   18 34 19.61  +20 27 58.9  2000.0  __________   6.570  A3V       
hr6976   18 34 47.50  +10 53 29.9  2000.0  __________   6.400  A1V       
hr6977   18 35 12.61  +18 12 12.1  2000.0  __________   5.780  A0Vn      
hr6978   18 32 34.50  +57 02 43.9  2000.0  _45____Dra   4.770  F7Ib      
hr6979   18 31 14.77  +65 26 10.7  2000.0  __________   6.590  A8m       
hr6980   18 35 30.40  +23 36 20.1  2000.0  __________   5.610  G9III+G7II
hr6981   18 35 53.23  +16 58 31.3  2000.0  __________   6.210  G2V+G2V   
hr6982   18 43 02.09  -71 25 42.6  2000.0  ___Zet_Pav   4.010  K0III     
hr6983   18 33 56.70  +52 21 13.1  2000.0  __________   5.360  K0III     
hr6984   18 35 13.50  +34 27 28.0  2000.0  __________   6.100  B5Vne     
hr6985   18 36 27.80  +9 07 19.7  2000.0  __________   5.390  F5III     
hr6986   18 39 14.33  -47 54 34.8  2000.0  __________   5.860  A7IV-V    
hr6987   18 36 39.08  +6 40 17.6  2000.0  __________   5.450  F3V       
hr6988   18 37 54.40  -21 23 52.7  2000.0  __________   5.940  A8IIIn    
hr6989   18 38 04.61  -14 00 17.0  2000.0  __________   6.470  B9IV      
hr6990   18 38 30.70  -23 30 18.2  2000.0  __________   5.810  B8III     
hr6991   18 39 34.95  -43 11 10.5  2000.0  __________   5.370  M2III     
hr6992   18 37 12.59  +11 25 17.9  2000.0  __________   6.420  B9V       
hr6993   18 37 36.01  -0 18 34.2  2000.0  __________   5.750  A1V+A1V   
hr6994   18 47 49.33  -77 52 00.1  2000.0  __________   6.390  F8V       
hr6995   18 37 09.01  +16 11 54.5  2000.0  __________   6.290  G8IV      
hr6996   18 42 22.49  -64 38 35.3  2000.0  __________   6.370  A5V       
hr6997   18 36 37.18  +33 28 08.0  2000.0  __________   5.420  B8II-IIIpH
hr6998   18 38 53.34  -21 03 08.5  2000.0  __________   5.860  G4V       
hr6999   18 38 23.69  -3 11 36.7  2000.0  __________   6.490  F9IV      
hr7000   18 38 19.08  -1 06 48.1  2000.0  __________   6.660  F1IV-V    
hr7001   18 36 56.47  +38 47 03.9  2000.0  __3Alp_Lyr   0.030  A0Va      
hr7002   18 38 20.99  +8 50 02.1  2000.0  __________   6.400  M6IIIe+K1I
hr7003   18 36 45.62  +43 13 18.9  2000.0  __________   6.200  F0V       
hr7004   18 43 37.20  -64 33 04.4  2000.0  __________   5.780  K0III     
hr7005   18 41 30.58  -48 05 43.2  2000.0  __________   6.490  K2III-IVCN
hr7006   18 29 44.90  +77 32 49.0  2000.0  __________   5.640  K4        
hr7007   18 40 00.50  -7 47 26.3  2000.0  __________   5.840  K4III     
hr7008   18 39 36.90  +5 15 51.0  2000.0  __________   6.380  F8Ib-II   
hr7009   18 38 06.51  +39 40 05.1  2000.0  __________   6.040  M4.5-M5+II
hr7010   18 39 51.60  +7 21 29.4  2000.0  __________   6.280  G8III     
hr7011   18 41 51.62  -23 50 00.2  2000.0  _26____Sgr   6.230  Am        
hr7012   18 45 26.94  -64 52 18.5  2000.0  __________   4.790  A5IV-V    
hr7013   18 36 13.33  +65 29 19.8  2000.0  __________   6.060  F0V       
hr7014   18 41 42.50  -14 33 51.0  2000.0  __________   6.420  F2Ib      
hr7015   18 45 11.53  -61 05 42.2  2000.0  __________   6.040  K3III     
hr7016   18 40 02.00  +30 50 58.3  2000.0  __________   6.360  K0        
hr7017   18 39 33.12  +40 56 06.0  2000.0  __________   6.250  B9V       
hr7018   18 37 33.49  +62 31 36.5  2000.0  __________   5.740  A0V       
hr7019   18 40 12.22  +38 22 02.0  2000.0  __________   6.450  A6m       
hr7020   18 42 16.41  -9 03 09.0  2000.0  ___Del_Sct   4.720  F2IIIpDel 
hr7021   18 43 46.90  -38 19 25.6  2000.0  ___Lam_CrA   5.130  A2Vn      
hr7022   18 45 23.63  -56 52 54.1  2000.0  __________   6.220  K3III     
hr7023   18 42 55.20  -19 17 02.2  2000.0  __________   6.350  M4III     
hr7024   18 42 36.10  -7 04 24.0  2000.0  __________   6.150  K0-1III   
hr7025   18 24 09.28  +83 10 30.7  2000.0  __________   6.170  A2V       
hr7026   18 44 07.70  -36 43 07.6  2000.0  __________   6.320  K0III     
hr7027   18 49 43.49  -72 59 40.8  2000.0  __________   6.060  B9.5IV-V  
hr7028   18 39 52.80  +52 11 46.3  2000.0  __________   6.000  A0p:Hg:   
hr7029   18 44 19.40  -35 38 31.3  2000.0  __________   4.870  B2.5V     
hr7030   18 41 41.31  +31 37 04.1  2000.0  __________   6.410  B8V       
hr7031   18 44 57.21  -39 41 11.1  2000.0  __________   5.430  K3II+B7   
hr7032   18 43 31.31  -8 16 30.9  2000.0  ___Eps_Sct   4.900  G8IIb     
hr7033   18 42 08.11  +34 44 48.1  2000.0  __________   6.470  B5V       
hr7034   18 43 51.43  -6 49 07.6  2000.0  __________   6.310  F7V       
hr7035   18 44 49.60  -25 00 40.2  2000.0  __________   5.830  B5:V      
hr7036   18 48 37.73  -65 04 40.8  2000.0  ___The_Pav   5.730  A8V       
hr7037   18 46 59.10  -50 05 40.3  2000.0  __________   6.540  F0V       
hr7038   18 45 18.72  -21 00 05.2  2000.0  __________   6.360  F5V       
hr7039   18 45 39.44  -26 59 27.0  2000.0  _27Phi_Sgr   3.170  B8III     
hr7040   18 44 49.91  +2 03 35.8  2000.0  __4____Aql   5.020  B9V       
hr7041   18 43 16.71  +39 18 01.0  2000.0  __________   6.450  K5        
hr7042   18 40 56.30  +62 44 59.6  2000.0  __________   6.090  K0III     
hr7043   18 43 36.12  +36 33 24.6  2000.0  __________   6.010  G8        
hr7044   18 43 51.57  +31 55 34.7  2000.0  __________   5.700  F1III-IV  
hr7045   18 46 01.20  -19 36 23.0  2000.0  __________   6.420  M4III     
hr7046   18 46 20.62  -22 23 32.0  2000.0  _28____Sgr   5.370  K4III     
hr7047   18 44 40.21  +23 35 22.1  2000.0  __________   6.310  F6V       
hr7048   18 45 28.41  +5 29 58.9  2000.0  __________   5.830  A1V+A1V   
hr7049   18 42 37.90  +55 32 22.2  2000.0  _46____Dra   5.040  B9.5pHg:  
hr7050   18 47 44.63  -40 24 22.2  2000.0  ___Mu__CrA   5.240  G5-6III   
hr7051   18 44 20.41  +39 40 12.6  2000.0  __4Eps1Lyr   5.060  A4V       
hr7052   18 44 20.30  +39 40 16.6  2000.0  __4Eps1Lyr   6.020  F1V       
hr7053   18 44 22.91  +39 36 47.6  2000.0  __5Eps2Lyr   5.140  A8Vn      
hr7054   18 44 22.91  +39 36 46.6  2000.0  __5Eps2Lyr   5.370  F0Vn      
hr7055   18 46 43.30  -10 07 30.0  2000.0  __________   5.710  F2Ib-II   
hr7056   18 44 46.42  +37 36 18.2  2000.0  __6Zet1Lyr   4.360  A4m       
hr7057   18 44 48.22  +37 35 40.2  2000.0  __7Zet2Lyr   5.730  F0IV      
hr7058   18 45 35.71  +21 59 06.1  2000.0  __________   6.510  B9pSiCr:  
hr7059   18 46 28.51  -0 57 42.2  2000.0  __5____Aql   5.900  A2Vm      
hr7060   18 43 29.01  +53 52 18.9  2000.0  __________   6.110  A2IV      
hr7061   18 45 39.69  +20 32 43.7  2000.0  110____Her   4.190  F6V       
hr7062   18 48 50.52  -43 40 48.2  2000.0  ___Eta1CrA   5.490  A3V       
hr7063   18 47 10.50  -4 44 52.2  2000.0  ___Bet_Sct   4.220  G4IIa     
hr7064   18 46 04.51  +26 39 44.2  2000.0  __________   4.830  K3III     
hr7065   18 49 27.47  -45 48 36.5  2000.0  __________   5.810  G8III     
hr7066   18 47 28.97  -5 42 18.3  2000.0  __________   5.200  K0Ibp     
hr7067   18 46 41.42  +18 42 20.8  2000.0  __________   6.170  K5        
hr7068   18 49 35.00  -43 26 02.2  2000.0  ___Eta2CrA   5.610  B9IV      
hr7069   18 47 01.35  +18 10 54.2  2000.0  111____Her   4.360  A5III     
hr7070   18 49 17.24  -34 44 56.0  2000.0  __________   6.620  K1IVCNIII 
hr7071   18 44 55.41  +54 53 47.8  2000.0  __________   6.230  G5III     
hr7072   18 48 45.30  -18 36 05.0  2000.0  __________   6.470  G5III:+A0V
hr7073   18 46 13.00  +41 26 30.0  2000.0  __________   6.070  B6V       
hr7074   18 52 12.99  -62 11 15.1  2000.0  ___Lam_Pav   4.220  B2II-IIIe 
hr7075   18 44 18.19  +61 02 53.2  2000.0  __________   5.990  G7IV      
hr7076   18 48 02.70  +4 14 29.1  2000.0  __________   6.210  K5        
hr7077   18 49 35.51  -19 08 31.9  2000.0  __________   6.750  A1m       
hr7078   18 49 40.10  -20 19 28.6  2000.0  _29____Sgr   5.240  K4III     
hr7079   18 48 16.42  +23 30 50.7  2000.0  __________   6.150  F8V       
hr7080   18 46 59.00  +46 18 53.9  2000.0  __________   6.520  A2IV      
hr7081   18 47 57.51  +31 45 25.0  2000.0  __________   6.060  B3IVp     
hr7082   18 43 10.20  +70 47 34.0  2000.0  __________   6.440  K2        
hr7083   18 49 41.00  -5 54 46.1  2000.0  __________   5.990  K2Ib      
hr7084   18 46 43.11  +52 59 17.0  2000.0  __________   5.880  B2.5Ve    
hr7085   18 49 37.10  +0 50 08.8  2000.0  __________   6.250  A1V       
hr7086   18 48 53.41  +19 19 42.8  2000.0  __________   5.880  A1V       
hr7087   18 52 39.64  -52 06 28.0  2000.0  ___Kap_Tel   5.170  G8-K0III  
hr7088   18 50 50.49  -22 09 44.3  2000.0  _30____Sgr   6.610  A7III     
hr7089   18 50 20.00  -7 54 27.0  2000.0  __________   6.800  C5II      
hr7090   18 47 40.01  +49 04 30.2  2000.0  __________   6.400  A1V       
hr7091   18 49 14.40  +25 02 46.9  2000.0  __________   6.590  A1V       
hr7092   18 52 27.12  -46 35 43.0  2000.0  __________   5.540  M0III     
hr7093   18 53 12.11  -51 55 52.1  2000.0  __________   6.310  B4III     
hr7094   18 50 58.50  -9 46 27.0  2000.0  __________   5.830  F2Ib      
hr7095   18 53 02.50  -48 21 36.5  2000.0  __________   6.190  A2V       
hr7096   18 48 16.08  +48 46 03.5  2000.0  __________   6.120  A7III     
hr7097   18 52 59.57  -46 35 08.8  2000.0  __________   6.190  A1IV-V    
hr7098   18 49 44.00  +31 37 44.9  2000.0  __________   6.640  A0V s     
hr7099   18 50 45.62  +10 58 35.1  2000.0  __________   6.550  K5III+K3II
hr7100   18 49 45.90  +32 48 45.9  2000.0  __8Nu_1Lyr   5.910  B3IV      
hr7101   18 51 22.10  -3 19 04.2  2000.0  __8____Aql   6.100  F2III     
hr7102   18 49 52.89  +32 33 02.9  2000.0  __9Nu_2Lyr   5.250  A3V       
hr7103   18 52 28.51  -26 39 01.5  2000.0  __________   6.290  G8/K0III  
hr7104   18 52 37.00  -29 22 46.4  2000.0  __________   6.130  K1III     
hr7105   18 52 41.70  -30 44 03.2  2000.0  __________   6.630  B8V       
hr7106   18 50 04.80  +33 21 46.0  2000.0  _10Bet_Lyr   3.450  B8IIpe    
hr7107   18 56 56.98  -67 14 00.9  2000.0  ___Kap_Pav   4.440  F5I-II    
hr7108   18 54 32.29  -49 52 43.1  2000.0  __________   6.600  A2V       
hr7109   18 52 01.89  +13 57 56.0  2000.0  __________   6.140  B8Vnn     
hr7110   18 53 01.93  -9 34 34.0  2000.0  __________   6.340  A7Vn      
hr7111   18 56 54.70  -62 48 03.7  2000.0  __________   6.480  K3III     
hr7112   18 51 35.91  +28 47 01.1  2000.0  __________   6.180  K1II-III  
hr7113   18 52 16.40  +21 25 30.9  2000.0  112____Her   5.480  B9II-IIIpH
hr7114   18 54 00.11  -21 21 35.2  2000.0  _33____Sgr   5.690  K1Ib      
hr7115   18 51 36.49  +36 32 18.8  2000.0  __________   6.090  B6IV      
hr7116   18 54 10.21  -22 44 42.1  2000.0  _32Nu_1Sgr   4.830  K2I+B9V:  
hr7117   18 45 46.71  +74 05 08.8  2000.0  __________   5.270  K0II-III  
hr7118   18 52 07.09  +41 23 00.0  2000.0  __________   6.280  B9IIIpSi  
hr7119   18 54 43.09  -15 36 11.0  2000.0  __________   5.100  B5II      
hr7120   18 55 07.17  -22 40 17.3  2000.0  _35Nu_2Sgr   4.990  K3II-IIIBa
hr7121   18 55 15.91  -26 17 48.5  2000.0  _34Sig_Sgr   2.020  B2.5V     
hr7122   18 56 16.87  -42 42 38.3  2000.0  __________   5.360  K0III     
hr7123   18 51 34.95  +52 58 32.7  2000.0  __________   5.510  G9IVa     
hr7124   18 46 22.16  +75 26 02.7  2000.0  _50____Dra   5.350  A1Vn      
hr7125   18 51 12.20  +59 23 18.3  2000.0  _47Omi_Dra   4.660  G9IIIFe-0.
hr7126   18 55 30.98  -16 22 37.9  2000.0  __________   5.790  F4V       
hr7127   18 58 36.23  -60 12 01.7  2000.0  ___Ome_Pav   5.140  K2IIICNIV 
hr7128   18 56 00.60  -23 10 25.1  2000.0  __________   5.930  B8        
hr7129   18 56 40.51  -37 20 36.3  2000.0  __________   5.380  B8IVSi    
hr7130   19 00 03.51  -66 39 12.4  2000.0  __________   6.010  K0III     
hr7131   18 53 43.60  +36 58 18.0  2000.0  _11Del1Lyr   5.580  B2.5V     
hr7132   18 54 13.19  +27 54 33.3  2000.0  __________   5.620  K4III     
hr7133   18 54 44.90  +22 38 42.0  2000.0  113____Her   4.590  G4III+A6V 
hr7134   18 58 27.71  -52 56 19.1  2000.0  ___Lam_Tel   4.870  A0V       
hr7135   18 55 27.51  +6 36 54.1  2000.0  __________   5.570  K0III     
hr7136   18 57 34.73  -39 49 23.7  2000.0  __________   6.310  A3        
hr7137   18 53 13.61  +50 42 29.8  2000.0  __________   4.920  G7IIIaFe-1
hr7138   18 54 14.33  +41 13 32.2  2000.0  __________   7.300  F5        
hr7139   18 54 30.19  +36 53 56.1  2000.0  _12Del2Lyr   4.300  M4II      
hr7140   18 54 52.49  +33 58 07.0  2000.0  __________   6.020  G8III+A2  
hr7141   18 56 13.23  +4 12 13.3  2000.0  _63The1Ser   4.620  A5V       
hr7142   18 56 14.63  +4 12 07.3  2000.0  _63The2Ser   4.980  A5Vn      
hr7143   18 56 22.70  -1 48 00.2  2000.0  __________   6.220  B9III     
hr7144   18 56 25.60  +2 28 15.9  2000.0  __________   6.150  G8III     
hr7145   18 57 20.50  -20 39 23.1  2000.0  _36Xi_1Sgr   5.080  A0II      
hr7146   18 54 52.20  +41 36 10.0  2000.0  __________   5.440  K0III     
hr7147   18 56 03.91  +17 59 41.8  2000.0  __________   6.630  B9pSi     
hr7148   18 56 06.17  +18 06 17.4  2000.0  __________   5.690  K1III     
hr7149   18 57 03.74  -5 50 46.4  2000.0  ___Eta_Sct   4.830  K2III     
hr7150   18 57 43.82  -21 06 24.1  2000.0  _37Xi_2Sgr   3.510  K1III     
hr7151   18 58 21.26  -31 02 10.6  2000.0  __________   6.120  K3III     
hr7152   18 58 43.29  -37 06 28.1  2000.0  ___Eps_CrA   4.870  F2V       
hr7153   18 53 46.32  +57 29 12.9  2000.0  __________   6.220  K5        
hr7154   18 54 47.04  +48 51 33.8  2000.0  __________   5.770  F3III     
hr7155   18 58 20.51  -24 52 36.0  2000.0  __________   6.620  A0        
hr7156   18 59 11.11  -39 32 05.4  2000.0  __________   6.490  A0        
hr7157   18 55 20.12  +43 56 46.8  2000.0  _13____Lyr   4.040  M5III     
hr7158   18 57 16.60  +2 32 06.9  2000.0  _64____Ser   5.570  B9IIIep:Hg
hr7159   18 58 24.58  -22 31 45.8  2000.0  __________   6.140  A2V       
hr7160   18 45 38.16  +79 56 33.6  2000.0  __________   6.390  A8V       
hr7161   19 03 29.67  -68 45 19.0  2000.0  __________   5.880  F8V       
hr7162   18 57 01.74  +32 54 03.4  2000.0  __________   5.220  F9V       
hr7163   18 58 23.80  +6 14 24.0  2000.0  __________   6.210  F5IV      
hr7164   18 59 26.80  -18 34 01.4  2000.0  __________   6.370  G3II      
hr7165   18 58 14.70  +17 21 38.9  2000.0  __________   5.380  F8Ib      
hr7166   18 59 23.80  -12 50 26.2  2000.0  __________   5.530  B5IV      
hr7167   18 58 46.90  +13 54 23.5  2000.0  _10____Aql   5.890  F0pSrEu   
hr7168   19 00 24.84  -24 56 31.6  2000.0  __________   6.360  K0        
hr7169   19 01 03.21  -37 03 39.2  2000.0  __________   6.690  B9V       
hr7170   19 01 04.31  -37 03 43.4  2000.0  __________   6.400  B8V-IV    
hr7171   18 58 45.10  +19 47 39.0  2000.0  __________   6.500  B7III-IV  
hr7172   18 59 05.71  +13 37 19.8  2000.0  _11____Aql   5.230  F8V       
hr7173   18 59 17.52  +10 08 26.9  2000.0  __________   6.750  B2Vp      
hr7174   18 58 01.90  +38 15 58.0  2000.0  __________   5.890  B7IV      
hr7175   18 56 44.96  +57 48 53.4  2000.0  _48____Dra   5.660  K1III     
hr7176   18 59 37.36  +15 04 05.3  2000.0  _13Eps_Aql   4.020  K1-IIICN0.
hr7177   19 02 08.74  -41 54 36.0  2000.0  __________   6.230  A0V       
hr7178   18 58 56.60  +32 41 22.0  2000.0  _14Gam_Lyr   3.240  B9III     
hr7179   18 58 46.61  +40 40 45.0  2000.0  __________   6.220  B3V       
hr7180   18 54 24.00  +71 17 50.4  2000.0  _52Ups_Dra   4.820  K0IIIBa0.2
hr7181   18 59 45.57  +26 13 49.9  2000.0  __________   5.270  K2III     
hr7182   19 01 37.80  -22 41 44.0  2000.0  __________   6.240  K5        
hr7183   18 59 58.08  +22 48 53.1  2000.0  __________   6.290  M3.5IIIab 
hr7184   18 57 28.42  +58 13 31.5  2000.0  __________   6.460  A2IV      
hr7185   18 59 12.30  +39 13 04.1  2000.0  __________   6.410  B5IV      
hr7186   19 01 33.50  -15 16 57.0  2000.0  __________   6.320  G6        
hr7187   18 56 25.56  +65 15 28.7  2000.0  __________   5.630  G8III     
hr7188   19 03 06.95  -42 05 43.5  2000.0  ___Zet_CrA   4.750  B9.5V     
hr7190   19 03 57.43  -51 01 08.5  2000.0  __________   5.930  K0-1III   
hr7191   18 57 17.41  +62 23 47.6  2000.0  __________   6.450  G5IV+G8V  
hr7192   19 00 00.91  +32 08 44.1  2000.0  _15Lam_Lyr   4.930  K2.5IIIBa0
hr7193   19 01 40.79  -5 44 20.3  2000.0  _12____Aql   4.020  K1III     
hr7194   19 02 36.69  -29 52 49.0  2000.0  _38Zet_Sgr   2.600  A2III+A4IV
hr7195   19 02 27.68  -24 50 50.7  2000.0  __________   5.650  K3III     
